132399,0.309197336435318
028681,0.3115526139736175
046468,0.2883836030960083
142736,0.3469497263431549
073803,0.2732327878475189
183692,0.3622160851955414
110075,0.3486004173755646
114670,0.6140668988227844
084186,0.1797330826520919
022717,0.375477522611618
093842,0.3717257082462311
111774,0.3508340716361999
139498,0.3227050006389618
071731,0.3270493447780609
128330,0.4261356890201568
064863,0.34571373462677
176159,0.3792402744293213
195905,0.2986202836036682
097454,0.0851893499493599
159818,0.3735522925853729
181827,0.2946515679359436
100903,0.4854525029659271
201033,0.2593294680118561
079359,0.3428151309490204
069749,0.163588747382164
016923,0.4106673896312713
055560,0.3471308052539825
151056,0.3898960649967193
154298,0.2217128574848175
171858,0.2926206886768341
130765,0.3009504973888397
045172,0.6663542985916138
129553,0.3480053544044494
109424,0.4086284339427948
112137,0.3433892130851745
031977,0.4862326681613922
132205,0.8400754332542419
030412,0.3051100671291351
088593,0.2755695283412933
199842,0.6599277853965759
075543,0.1361362785100937
107694,0.3883704841136932
154603,0.3499993085861206
036108,0.3308969438076019
141640,0.5904436111450195
202214,0.2235297411680221
046521,0.3004197180271148
190703,0.3032495975494385
185203,0.3013281524181366
003852,0.2798342704772949
108550,0.5525408983230591
173072,0.3900620639324188
029216,0.3768633902072906
013892,0.241696760058403
062134,0.3690875470638275
054564,0.2700745463371277
062259,0.3590463101863861
034476,0.3762527704238891
000795,0.4366131722927093
193300,0.7112156748771667
038656,0.3347943723201751
152399,0.2778809666633606
183769,0.2882469594478607
029059,0.3804642856121063
179698,0.3196251392364502
104571,0.3203688561916351
155789,0.3318008482456207
196401,0.2964004576206207
002586,0.2955774664878845
196226,0.6010973453521729
035893,0.2963666617870331
100289,0.3043549954891205
143382,0.3105497062206268
149623,0.4098556935787201
121601,0.3234808444976806
172963,0.7988044619560242
097146,0.3524788916110992
022888,0.3615490198135376
089467,0.3754337131977081
147073,0.3359391391277313
096508,0.3826467096805572
132318,0.3853635787963867
070624,0.2864046990871429
019467,0.3629209697246551
202004,0.3358050584793091
128828,0.3434408903121948
094258,0.3914082944393158
031011,0.1692637652158737
055301,0.3223459422588348
130366,0.3046445548534393
041339,0.1878261417150497
065481,0.4318206012248993
011545,0.2965653836727142
016299,0.4135690629482269
037747,0.3356123566627502
138979,0.3696959614753723
073029,0.3359801471233368
144032,0.2805438935756683
067633,0.3767362534999847
155639,0.2854377925395965
033135,0.3457753360271454
035359,0.2297547310590744
196571,0.4355123043060303
068220,0.4092075526714325
109146,0.3441622853279114
190268,0.4039823114871979
090387,0.3807412087917328
094042,0.3928852677345276
183601,0.5358180403709412
097083,0.3613561391830444
173207,0.229917511343956
112642,0.2878859043121338
135140,0.3114277422428131
056253,0.5925161838531494
009918,0.3099776208400726
077599,0.3442057967185974
139713,0.3314437866210937
198623,0.3793908655643463
152056,0.3419184684753418
188078,0.3444827795028686
086795,0.29073566198349
161080,0.6655260920524597
174298,0.5423634648323059
077081,0.320068746805191
195675,0.2688345313072204
135756,0.6098874807357788
167162,0.309821218252182
007681,0.2799444198608398
053696,0.2478455156087875
046843,0.1715550571680069
106305,0.3317120373249054
094779,0.2425355464220047
141323,0.3454825580120086
124934,0.2635101675987243
049745,0.3366001546382904
090763,0.2734682857990265
192720,0.1962924748659134
107463,0.3005846440792084
101772,0.4415329396724701
080981,0.2567113935947418
121790,0.2579194009304046
150614,0.5837671160697937
018058,0.3741310238838196
026757,0.3812597990036011
020836,0.3695311248302459
038270,0.4012613892555237
097283,0.4912984371185303
035555,0.625926673412323
179657,0.2913989722728729
149454,0.3778338134288788
057151,0.3354904651641845
